ID,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-3657215,3,4/23/2020 17:01,4/23/2020 17:16,43.26866,-88.18305,43.26866,-88.18305,0,At I-41 - Accident. Hard shoulder blocked.,,US-41 N,R,Richfield,Washington,WI,53076,US,US/Central,KETB,4/23/2020 16:55,39,34,93,28.82,5,NE,7,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3659707,4,4/24/2020 9:30,4/24/2020 11:30,43.49164,-89.32453,43.48593,-89.31037,0.812,Closed at WI-22/S Washington St - Road closed due to accident.,796, W Old Highway 16,R,Pardeeville,Columbia,WI,53954-9313,US,US/Central,KDLL,4/24/2020 9:35,38,32,86,28.86,10,NE,7,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3659723,3,4/24/2020 13:07,4/24/2020 13:37,42.8686,-87.85826,42.8686,-87.85826,0,At WI-32/S Chicago Rd - Accident.,,WI-100,R,Oak Creek,Milwaukee,WI,53154,US,US/Central,KMKE,4/24/2020 12:52,43,35,74,29.18,8,NNE,16,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3659724,3,4/24/2020 13:07,4/24/2020 13:57,42.8686,-87.85826,42.8686,-87.85826,0,At WI-32/S Chicago Rd - Accident.,,WI-100,R,Oak Creek,Milwaukee,WI,53154,US,US/Central,KMKE,4/24/2020 12:52,43,35,74,29.18,8,NNE,16,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3659752,3,4/24/2020 15:22,4/24/2020 15:52,42.92599,-87.93526,42.92599,-87.93526,0,At CR-ZZ/College Ave/Exit 319 - Accident. Hard shoulder blocked.,,I-94 W,R,Milwaukee,Milwaukee,WI,53221,US,US/Central,KMKE,4/24/2020 15:52,44,39,68,29.19,10,NE,10,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3659764,3,4/24/2020 16:11,4/24/2020 16:41,42.91626,-89.08553,42.91626,-89.08553,0,At I-39/I-90/Exit 160 - Accident. Hard shoulder blocked.,,I-39 N,R,Edgerton,Dane,WI,53534,US,US/Central,KJVL,4/24/2020 15:45,54,54,62,29.04,10,ENE,10,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3659768,3,4/24/2020 16:26,4/24/2020 17:01,42.8723,-89.05676,42.8723,-89.05676,0,At I-39/I-90/Exit 160 - Accident. Hard shoulder blocked.,,US-51 S,R,Edgerton,Dane,WI,53534,US,US/Central,KJVL,4/24/2020 16:45,54,54,62,29.03,10,NE,8,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3659771,3,4/24/2020 16:41,4/24/2020 16:56,42.8723,-89.05676,42.8723,-89.05676,0,At I-39/I-90/Exit 160 - Accident. Hard shoulder blocked.,,US-51 S,R,Edgerton,Dane,WI,53534,US,US/Central,KJVL,4/24/2020 16:45,54,54,62,29.03,10,NE,8,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3659794,2,4/24/2020 19:57,4/24/2020 20:27,42.97031,-87.9153,42.97031,-87.9153,0,At Howard Ave/Exit 314 - Accident.,,I-94 W,R,Milwaukee,Milwaukee,WI,53207,US,US/Central,KMKE,4/24/2020 19:52,40,36,70,29.21,10,NE,6,0,Cloudy,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
A-3659804,2,4/24/2020 20:50,4/24/2020 21:05,42.56327,-87.95254,42.56327,-87.95254,0,At WI-50/Exit 344 - Accident.,,I-94 W,R,Kenosha,Kenosha,WI,53142,US,US/Central,KENW,4/24/2020 20:53,42,38,70,29.15,10,NNE,7,0,Fair,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
A-3659809,2,4/24/2020 21:22,4/24/2020 21:37,42.56327,-87.95254,42.56327,-87.95254,0,At WI-50/Exit 344 - Accident.,,I-94 W,R,Kenosha,Kenosha,WI,53142,US,US/Central,KENW,4/24/2020 20:53,42,38,70,29.15,10,NNE,7,0,Fair,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Day
A-3659811,2,4/24/2020 21:05,4/24/2020 21:20,42.56327,-87.95254,42.56327,-87.95254,0,At WI-50/Exit 344 - Accident.,,I-94 W,R,Kenosha,Kenosha,WI,53142,US,US/Central,KENW,4/24/2020 20:53,42,38,70,29.15,10,NNE,7,0,Fair,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Day
A-3659813,2,4/24/2020 21:22,4/24/2020 21:37,42.56327,-87.95254,42.56327,-87.95254,0,At WI-50/Exit 344 - Accident.,,I-94 W,R,Kenosha,Kenosha,WI,53142,US,US/Central,KENW,4/24/2020 20:53,42,38,70,29.15,10,NNE,7,0,Fair,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Day
A-3659815,3,4/24/2020 22:50,4/24/2020 23:40,43.0245,-88.10093,43.0245,-88.10093,0,At Moorland Rd/Exit 301 - Accident. Right lane blocked.,,I-94 W,R,Brookfield,Waukesha,WI,53005,US,US/Central,KMWC,4/24/2020 22:55,37,37,75,29.17,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-3659816,2,4/24/2020 21:39,4/24/2020 22:09,42.56327,-87.95254,42.56327,-87.95254,0,At WI-50/Exit 344 - Accident. Hard shoulder blocked.,,I-94 W,R,Kenosha,Kenosha,WI,53142,US,US/Central,KENW,4/24/2020 21:53,39,36,79,29.15,10,NNE,5,0,Fair,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-3659817,2,4/24/2020 21:39,4/24/2020 22:09,42.56327,-87.95254,42.56327,-87.95254,0,At WI-50/Exit 344 - Accident. Hard shoulder blocked.,,I-94 W,R,Kenosha,Kenosha,WI,53142,US,US/Central,KENW,4/24/2020 21:53,39,36,79,29.15,10,NNE,5,0,Fair,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-3661303,3,4/25/2020 9:53,4/25/2020 10:23,43.03049,-87.96964,43.03049,-87.96964,0,At I-94/US-41 - Accident.,,State Highway 341,R,Milwaukee,Milwaukee,WI,53214,US,US/Central,KMWC,4/25/2020 9:45,45,41,61,29.23,10,NE,7,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3661308,3,4/25/2020 11:17,4/25/2020 11:47,43.03157,-87.95774,43.03157,-87.95774,0,At WI-59/National Ave - Accident.,,N 35th St,R,Milwaukee,Milwaukee,WI,53208,US,US/Central,KMWC,4/25/2020 11:45,45,39,53,29.24,10,NE,10,0,Cloudy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-3661319,3,4/25/2020 11:49,4/25/2020 12:19,42.8018,-87.95336,42.8018,-87.95336,0,At CR-K/Exit 329 - Accident.,,I-41 S,R,Caledonia,Racine,WI,53108,US,US/Central,KRAC,4/25/2020 11:53,43,37,76,29.32,10,NNE,12,0,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3661321,3,4/25/2020 12:13,4/25/2020 12:43,42.97031,-87.9153,42.97031,-87.9153,0,At Howard Ave/Exit 314 - Accident.,,I-94 W,R,Milwaukee,Milwaukee,WI,53207,US,US/Central,KMKE,4/25/2020 11:52,43,35,71,29.27,10,NNE,16,0,Cloudy,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3661327,3,4/25/2020 12:47,4/25/2020 13:17,43.02431,-88.10089,43.02431,-88.10089,0,At Moorland Rd/Exit 301 - Accident.,,I-94 E,R,Brookfield,Waukesha,WI,53005,US,US/Central,KMWC,4/25/2020 11:45,45,39,53,29.24,10,NE,10,0,Cloudy,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3662507,3,4/26/2020 1:40,4/26/2020 1:55,42.77115,-87.95376,42.77115,-87.95376,0,At CR-K/Exit 329 - Accident. Right lane blocked.,,I-94 W,R,Franksville,Racine,WI,53126,US,US/Central,KRAC,4/26/2020 1:53,42,35,73,29.32,10,N,14,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-3662545,3,4/26/2020 14:40,4/26/2020 15:25,43.03541,-87.92377,43.03541,-87.92377,0,At I-94/I-794/Exit 72/Exit 310 - Accident. Hard shoulder blocked.,,I-794 E,R,Milwaukee,Milwaukee,WI,53233,US,US/Central,KMKE,4/26/2020 14:52,54,54,47,29.37,10,NE,10,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3664318,3,4/27/2020 11:46,4/27/2020 13:46,43.04861,-88.207,43.04861,-88.207,0,Ramp to Redford Blvd - Accident. Hard shoulder blocked.,,County Hwy-F,R,Waukesha,Waukesha,WI,53186,US,US/Central,KUES,4/27/2020 11:45,59,59,45,29.02,10,S,8,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3664339,3,4/27/2020 15:18,4/27/2020 15:48,43.03404,-88.1697,43.03404,-88.1697,0,At US-18/CR-JJ/Exit 297 - Accident. Hard shoulder blocked.,,I-94 W,R,Waukesha,Waukesha,WI,53186,US,US/Central,KUES,4/27/2020 15:45,48,43,93,28.95,4,S,13,0,Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3664348,3,4/27/2020 16:13,4/27/2020 16:43,42.96879,-88.03821,42.96965,-88.0382,0.059,At I-43/Exit 4 - Accident.,,US-41 N,R,Milwaukee,Milwaukee,WI,53228,US,US/Central,KMKE,4/27/2020 15:52,54,54,80,29.2,8,SSW,10,0.14,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3664360,3,4/27/2020 17:12,4/27/2020 17:47,43.06033,-87.92083,43.06033,-87.92083,0,At North Ave/8th St/Exit 73 - Accident. Left lane blocked.,,W North Ave,R,Milwaukee,Milwaukee,WI,53212,US,US/Central,KMWC,4/27/2020 16:45,52,52,82,29.13,10,S,7,0,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3664365,3,4/27/2020 17:45,4/27/2020 18:20,43.0322,-88.16243,43.0322,-88.16243,0,At Barker Rd/Exit 297 - Accident. Left lane blocked.,,I-94 E,R,Brookfield,Waukesha,WI,53045,US,US/Central,KUES,4/27/2020 17:45,52,52,88,28.92,10,SSE,7,0,Cloudy,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3666514,2,4/28/2020 17:01,4/28/2020 17:16,42.96183,-87.96066,42.96183,-87.96066,0,At WI-36/Loomis Rd/Exit 8 - Accident. Hard shoulder blocked.,,I-43 S,R,Milwaukee,Milwaukee,WI,53221,US,US/Central,KMKE,4/28/2020 16:52,46,44,89,29,1,N,5,0.19,Heavy Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3666515,3,4/28/2020 17:02,4/28/2020 17:17,43.03038,-87.9871,43.03038,-87.9871,0,At Hawley Rd/Exit 307 - Accident. Right lane blocked.,,I-94 W,R,Milwaukee,Milwaukee,WI,53214,US,US/Central,KMWC,4/28/2020 16:45,45,45,93,28.97,3,CALM,0,0,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3666516,2,4/28/2020 17:03,4/28/2020 17:18,43.04818,-89.47774,43.04818,-89.47774,0,At S Whitney Way/Exit 257 - Accident. Right lane blocked.,,W Beltline Hwy E,R,Madison,Dane,WI,53711,US,US/Central,KC29,4/28/2020 16:55,67,67,70,28.68,10,S,10,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3666518,3,4/28/2020 17:30,4/28/2020 17:45,43.03404,-88.1697,43.03404,-88.1697,0,At US-18/CR-JJ/Exit 297 - Accident. Right lane blocked.,,I-94 W,R,Waukesha,Waukesha,WI,53186,US,US/Central,KUES,4/28/2020 17:45,52,52,100,28.71,2,ESE,9,0,Fog,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3666530,3,4/28/2020 17:52,4/28/2020 18:07,43.06059,-88.05314,43.06059,-88.05314,0,At North Ave/Exit 42 - Accident. Two lanes blocked.,,US-45 N,R,Milwaukee,Milwaukee,WI,53226,US,US/Central,KMWC,4/28/2020 17:45,45,39,93,28.91,4,NNE,10,0,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3666540,2,4/28/2020 18:28,4/28/2020 18:43,43.07068,-88.05542,43.07068,-88.05542,0,At Burleigh St/Exit 43 - Accident. Left lane blocked.,,US-41 N,R,Milwaukee,Milwaukee,WI,53222,US,US/Central,KMWC,4/28/2020 18:45,45,40,87,28.9,4,NE,9,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3666568,2,4/28/2020 19:50,4/28/2020 20:50,43.08619,-88.0575,43.08619,-88.0575,0,At WI-190/Capitol Dr/Exit 44 - Accident.,,I-41 N,R,Milwaukee,Milwaukee,WI,53222,US,US/Central,KMWC,4/28/2020 19:45,45,41,87,28.88,0.25,NE,6,0,Fog,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
A-3666579,3,4/28/2020 21:54,4/28/2020 22:24,42.98749,-87.88786,42.98749,-87.88786,0,At Howard Ave - Accident. Hard shoulder blocked.,,Lake Pkwy S,R,Milwaukee,Milwaukee,WI,53207,US,US/Central,KMKE,4/28/2020 21:52,50,50,89,28.88,9,VAR,3,0.08,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Night,Night,Night
A-3666584,3,4/28/2020 23:37,4/29/2020 0:07,42.98749,-87.88786,42.98749,-87.88786,0,At Howard Ave - Accident. Hard shoulder blocked.,,Lake Pkwy S,R,Milwaukee,Milwaukee,WI,53207,US,US/Central,KMKE,4/28/2020 23:28,53,53,89,28.84,0.5,ESE,10,0,Fog,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Night,Night,Night
A-3666585,4,4/28/2020 22:21,4/28/2020 23:06,43.02864,-87.92275,43.02015,-87.91836,0.627,Closed between I-94/I-794/Exit 72/Exit 310 and WI-59/S 6th St/S 9th St/Exit 311 - Road closed due to accident.,,I-43 S,R,Milwaukee,Milwaukee,WI,53233,US,US/Central,KMKE,4/28/2020 22:22,53,53,93,28.88,10,ENE,3,0.02,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-3666589,3,4/28/2020 23:37,4/29/2020 0:07,42.95583,-88.04962,42.95583,-88.04962,0,At I-43/Rock Fwy - Accident. Left lane blocked.,,US-45 S,R,Milwaukee,Milwaukee,WI,53228,US,US/Central,KMKE,4/28/2020 23:28,53,53,89,28.84,0.5,ESE,10,0,Fog,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-3668602,3,4/29/2020 1:23,4/29/2020 1:53,42.58614,-87.95304,42.58614,-87.95304,0,At WI-158/Exit 342 - Accident. Right lane blocked.,,I-41 S,R,Kenosha,Kenosha,WI,53144,US,US/Central,KENW,4/29/2020 1:28,55,55,96,28.73,0.5,E,3,0,Fog,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-3668603,3,4/29/2020 1:23,4/29/2020 1:53,42.58613,-87.95304,42.58613,-87.95304,0,At WI-158/Exit 342 - Accident. Right lane blocked.,,I-41 S,R,Kenosha,Kenosha,WI,53144,US,US/Central,KENW,4/29/2020 1:28,55,55,96,28.73,0.5,E,3,0,Fog,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-3668613,4,4/29/2020 7:13,4/29/2020 9:13,43.06228,-89.30926,43.0849,-89.31141,1.567,Closed between CR-BW/Broadway and CR-BB/Cottage Grove Rd - Road closed due to accident.,,S Stoughton Rd,R,Madison,Dane,WI,53716,US,US/Central,KMSN,4/29/2020 7:14,47,40,90,28.6,2,N,18,0,Fog,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,Day,Day,Day,Day
A-3668614,4,4/29/2020 7:13,4/29/2020 9:13,43.08327,-89.31131,43.06227,-89.30955,1.454,Closed between Milwaukee St and CR-BW/Broadway - Road closed due to accident.,,S Stoughton Rd,R,Madison,Dane,WI,53716,US,US/Central,KMSN,4/29/2020 7:14,47,40,90,28.6,2,N,18,0,Fog,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3668615,4,4/29/2020 7:13,4/29/2020 9:13,43.07344,-89.31057,43.07327,-89.30879,0.091,Closed between CR-BB/Monona Dr and Sprecher Rd - Road closed due to accident.,5012, Buckeye Rd,L,Madison,Dane,WI,53716-2224,US,US/Central,KMSN,4/29/2020 7:14,47,40,90,28.6,2,N,18,0,Fog,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3668616,4,4/29/2020 7:13,4/29/2020 9:13,43.07327,-89.30879,43.07344,-89.31057,0.091,Closed between Sprecher Rd and CR-BB/Monona Dr - Road closed due to accident.,4370, E Buckeye Rd,L,Madison,Dane,WI,53716,US,US/Central,KMSN,4/29/2020 7:14,47,40,90,28.6,2,N,18,0,Fog,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3668633,3,4/29/2020 8:33,4/29/2020 8:48,43.05008,-88.04014,43.05008,-88.04014,0,At W Watertown Plank Rd/Exit 40 - Accident. Right lane blocked.,1390, N Swan Blvd,R,Milwaukee,Milwaukee,WI,53226-3044,US,US/Central,KMWC,4/29/2020 8:45,48,43,93,28.69,2,N,14,0,Light Drizzle,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3668636,3,4/29/2020 8:49,4/29/2020 10:49,42.93412,-89.08818,42.93412,-89.08818,0,At US-51/Exit 156 - Accident. Right lane blocked.,,I-39 S,R,Edgerton,Dane,WI,53534,US,US/Central,KJVL,4/29/2020 8:45,48,42,100,28.63,3,N,18,0,Heavy Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3668638,3,4/29/2020 8:49,4/29/2020 10:49,42.93412,-89.08818,42.93412,-89.08818,0,At US-51/Exit 156 - Accident. Right lane blocked.,,I-39 S,R,Edgerton,Dane,WI,53534,US,US/Central,KJVL,4/29/2020 8:45,48,42,100,28.63,3,N,18,0,Heavy Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3668646,3,4/29/2020 10:46,4/29/2020 12:46,43.2465,-89.37566,43.2465,-89.37566,0,At CR-V/Exit 126 - Accident. Hard shoulder blocked.,,I-39 S,R,Deforest,Dane,WI,53532,US,US/Central,KMSN,4/29/2020 10:45,47,40,90,28.65,3,NNE,17,0.21,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3668650,1,4/29/2020 12:00,4/29/2020 12:15,43.03975,-87.97232,43.03975,-87.97232,0,At Wells St - Accident. Hard shoulder blocked.,,W Wells St,R,Milwaukee,Milwaukee,WI,53208,US,US/Central,KMWC,4/29/2020 11:45,46,40,87,28.73,5,N,14,0,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3668652,3,4/29/2020 11:15,4/29/2020 13:15,43.06738,-88.05348,43.06738,-88.05348,0,At North Ave/Exit 42 - Accident. Right lane blocked.,,W Center St,R,Milwaukee,Milwaukee,WI,53222,US,US/Central,KMWC,4/29/2020 11:45,46,40,87,28.73,5,N,14,0,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3668655,3,4/29/2020 11:47,4/29/2020 13:47,43.03139,-87.98746,43.03139,-87.98746,0,Ramp to N Hawley Rd Southbound - Accident. Hard shoulder blocked.,5996, W Fairview Ave,R,Milwaukee,Milwaukee,WI,53213-4267,US,US/Central,KMWC,4/29/2020 11:45,46,40,87,28.73,5,N,14,0,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3668656,3,4/29/2020 13:08,4/29/2020 13:38,43.02918,-88.14678,43.02918,-88.14678,0,At Barker Rd/Exit 297 - Accident. Hard shoulder blocked.,356, S Brookfield Rd,L,Brookfield,Waukesha,WI,53045,US,US/Central,KUES,4/29/2020 12:45,43,35,100,28.55,7,NNW,17,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3668659,3,4/29/2020 12:42,4/29/2020 13:12,42.96173,-88.02809,42.96173,-88.02809,0,At 84th St/Exit 5 - Accident. Right lane blocked.,,S 92nd St,R,Milwaukee,Milwaukee,WI,53228,US,US/Central,KMKE,4/29/2020 12:40,49,42,86,28.75,9,N,18,0.05,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3668662,3,4/29/2020 13:25,4/29/2020 13:55,43.07448,-88.06671,43.07448,-88.06671,0,At W North Ave - Accident.,3085, N 124th St,L,Brookfield,Waukesha,WI,53005-3857,US,US/Central,KMWC,4/29/2020 13:45,45,37,87,28.74,7,N,17,0,Light Drizzle,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-3668664,3,4/29/2020 13:54,4/29/2020 14:24,43.04896,-88.22037,43.04896,-88.22037,0,At WI-164/Exit 295 - Accident. Hard shoulder blocked.,,WI-164,R,Waukesha,Waukesha,WI,53188,US,US/Central,KUES,4/29/2020 13:45,43,37,100,28.56,7,N,10,0,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3668674,3,4/29/2020 14:29,4/29/2020 14:59,42.96847,-87.91645,42.96847,-87.91645,0,At I-43/I-894/Exit 316 - Accident. Right lane blocked.,,I-43 S,R,Milwaukee,Milwaukee,WI,53207,US,US/Central,KMKE,4/29/2020 14:25,47,39,83,28.78,9,N,21,0.01,Light Rain / Windy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3668684,3,4/29/2020 15:15,4/29/2020 15:30,43.05008,-88.04014,43.05008,-88.04014,0,At W Watertown Plank Rd/Exit 40 - Accident. Hard shoulder blocked.,1390, N Swan Blvd,R,Milwaukee,Milwaukee,WI,53226-3044,US,US/Central,KMWC,4/29/2020 14:45,45,37,81,28.74,10,N,18,0,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
