listed_price,bed_type,bathrooms,beds
220,Real Bed,1,2
135,Real Bed,1,2
55,Real Bed,1,1
66,Futon,1,1
80,Real Bed,1,1
69,Futon,1,1
64,Real Bed,2,1
75,Real Bed,1,1
75,Real Bed,1,1
50,Real Bed,1,1
249,Real Bed,1,4
110,Real Bed,1,1
175,Real Bed,1,4
189,Real Bed,2,3
85,Real Bed,1,2
79,Real Bed,1,1
88,Real Bed,1,2
100,Real Bed,1,1
98,Real Bed,1,1
100,Real Bed,1,1
50,Real Bed,1,1
350,Real Bed,2,2
95,Real Bed,1,1
175,Real Bed,1,2
100,Real Bed,1,1
64,Real Bed,2,1
75,Real Bed,1,1
91,Real Bed,1,2
125,Real Bed,1,1
60,Real Bed,1,2
54,Real Bed,1,1
189,Real Bed,3,3
350,Real Bed,2,4
70,Real Bed,1.5,1
120,Real Bed,1,3
165,Real Bed,2,2
68,Pull-out Sofa,1,1
140,Real Bed,1,1
125,Real Bed,1,1
110,Real Bed,1,2
71.0000000000001,Real Bed,1,1
72,Real Bed,1,1
80,Real Bed,1,1
60,Real Bed,1,2
89.9999999999997,Real Bed,1,1
119,Real Bed,1,1
65,Real Bed,3,1
89,Pull-out Sofa,1,1
156,Real Bed,1,3
80,Real Bed,1,1
95,Real Bed,1,1
110,Real Bed,1,2
35,Real Bed,1,1
89,Real Bed,1,1
100,Real Bed,1,1
120,Real Bed,1,2
95,Real Bed,1,1
52,Real Bed,1,1
320,Real Bed,2,2
50,Real Bed,1,1
75,Real Bed,1,2
115,Real Bed,1,1
155,Real Bed,1,3
99,Real Bed,1,3
165,Real Bed,1,2
115,Real Bed,1,1
75,Real Bed,1,1
60,Real Bed,1,1
46,Real Bed,1,1
140,Real Bed,1,1
250,Real Bed,1,3
75,Real Bed,1,3
59,Real Bed,1,1
100,Real Bed,1,2
105,Real Bed,1,1
106,Real Bed,1,2
65,Real Bed,1,1
73,Real Bed,1,2
62,Real Bed,1,1
46,Real Bed,1,1
95,Real Bed,1,2
180,Real Bed,1.5,2
65,Real Bed,1,1
398.999999999999,Real Bed,2,2
100,Real Bed,1,1
130,Real Bed,1,2
225,Real Bed,2,2
200,Real Bed,1,3
60,Real Bed,1,1
150,Real Bed,1,1
89.9999999999997,Real Bed,1,1
595,Real Bed,3,4
67,Couch,1,1
116,Real Bed,1,1
95,Real Bed,1,1
89.9999999999997,Real Bed,1,1
95,Real Bed,1,1
165,Real Bed,1,2
199,Real Bed,2.5,3
119,Real Bed,2,2
89.9999999999997,Real Bed,1,2
116,Real Bed,1,1
268.999999999999,Real Bed,2,2
125,Real Bed,1,1
199,Real Bed,2,2
89,Couch,1.5,1
99,Real Bed,1,1
200,Real Bed,1,1
145,Real Bed,2,2
35,Real Bed,1,1
135,Real Bed,1,1
75,Real Bed,1,1
509.999999999999,Real Bed,2,5
404.000000000001,Real Bed,2.5,12
95,Real Bed,1,2
47,Real Bed,1,1
65,Real Bed,1,1
80,Real Bed,1,1
115,Real Bed,1,1
98,Real Bed,1,1
245,Real Bed,1.5,3
185,Real Bed,1,2
85,Real Bed,1,1
100,Real Bed,1,1
100,Real Bed,1,1
85,Real Bed,1,1
89.9999999999997,Real Bed,1,1
89.9999999999997,Real Bed,1,2
100,Real Bed,1,1
95,Real Bed,1,2
50,Futon,3,1
89.9999999999997,Real Bed,1,2
67,Real Bed,1,1
150,Real Bed,2,2
97,Real Bed,1,1
103,Real Bed,1,1
120,Real Bed,1,1
106,Real Bed,1,2
95,Real Bed,1,1
99,Real Bed,1,2
350,Real Bed,2.5,7
70,Real Bed,1,1
419,Real Bed,2,16
115,Real Bed,1,2
219,Real Bed,3.5,2
95,Real Bed,1,1
116,Real Bed,1,1
150,Real Bed,1,3
89,Real Bed,1,5
50,Real Bed,1,1
98,Real Bed,1,1
150,Real Bed,1,2
85,Real Bed,1,1
80,Real Bed,1,1
79,Real Bed,1,1
120,Real Bed,1,2
89.9999999999997,Pull-out Sofa,1,3
200,Real Bed,1.5,4
54,Real Bed,1,1
400,Real Bed,2.5,2
125,Real Bed,1,1
59,Real Bed,1,2
110,Real Bed,1,1
210,Real Bed,1,2
99,Real Bed,1,1
250,Real Bed,2,3
165,Real Bed,1,1
41,Real Bed,1,1
64,Real Bed,2,3
212,Real Bed,3,5
200,Real Bed,2,2
95,Real Bed,1,1
70,Real Bed,1,2
89.9999999999997,Real Bed,1,1
36,Real Bed,1,1
70,Real Bed,3,1
125,Real Bed,1,1
150,Real Bed,1,2
450,Real Bed,1.5,2
110,Real Bed,1,1
127,Real Bed,1,1
69,Real Bed,1.5,2
98,Real Bed,1,1
325,Real Bed,2,4
81,Real Bed,2,2
125,Real Bed,1,1
120,Real Bed,1,2
75,Real Bed,1,1
58,Futon,1,1
265,Real Bed,2,3
185,Real Bed,2,2
125,Real Bed,1,1
125,Real Bed,NA,1
500,Real Bed,3,4
110,Real Bed,1,1
70,Pull-out Sofa,1,1
230,Real Bed,2,3
75,Pull-out Sofa,1,1
115,Real Bed,1,2
75,Real Bed,1,1
193,Real Bed,1,5
199,Real Bed,1,1
560.000000000001,Real Bed,2,8
139,Real Bed,1,2
125,Real Bed,1,2
79,Real Bed,1,1
65,Real Bed,1,1
85,Real Bed,1,1
100,Real Bed,1,2
88,Real Bed,1,2
69,Real Bed,2,1
65,Real Bed,1,1
40,Real Bed,3,1
140,Real Bed,1,2
109,Real Bed,1,3
125,Real Bed,1,1
49,Couch,1,1
99,Real Bed,1,1
89.9999999999997,Real Bed,1,1
95,Real Bed,1,1
85,Real Bed,1,1
50,Real Bed,1,1
51,Real Bed,1,1
115,Real Bed,1,2
125,Real Bed,1,1
78,Real Bed,1,1
120,Real Bed,1,3
43,Real Bed,3,1
205,Real Bed,1,1
89.9999999999997,Real Bed,1,1
95,Real Bed,1,1
115,Real Bed,1,2
100,Real Bed,1,1
75,Real Bed,1,1
175,Real Bed,1,1
130,Real Bed,1,1
100,Real Bed,1,1
153,Real Bed,1,1
109,Real Bed,1,1
59,Real Bed,1,1
43,Real Bed,1,1
95,Real Bed,2,2
65,Real Bed,3,1
55,Real Bed,2,2
84,Real Bed,1,1
70,Real Bed,1,3
60,Real Bed,1,1
60,Real Bed,1,1
110,Real Bed,1,1
150,Real Bed,1,1
125,Real Bed,1,2
65,Real Bed,1,1
51,Real Bed,2,1
81,Real Bed,1,1
160,Real Bed,1,2
150,Real Bed,1,2
150,Real Bed,1,1
50,Real Bed,1,2
200,Real Bed,1,2
85,Real Bed,1,1
40,Real Bed,1,1
200,Real Bed,1,2
180,Real Bed,1,2
45,Real Bed,1,1
135,Real Bed,1,2
325,Real Bed,3.5,4
96,Real Bed,1,1
99,Real Bed,1,2
275.000000000001,Real Bed,2,4
65,Real Bed,1,1
76,Real Bed,1,1
200,Real Bed,2.5,2
59,Real Bed,1,1
40,Real Bed,1,1
89.9999999999997,Real Bed,1,1
50,Real Bed,1,1
178,Real Bed,1,2
185,Real Bed,1.5,3
100,Real Bed,1,1
89.9999999999997,Real Bed,1,1
55,Real Bed,1.5,2
120,Real Bed,1,2
105,Real Bed,2,1
99,Real Bed,1,1
150,Real Bed,2,4
135,Real Bed,1,2
250,Real Bed,1,1
85,Real Bed,1,1
69,Real Bed,2,1
79,Real Bed,1,1
130,Real Bed,2.5,2
89,Real Bed,1,1
113,Real Bed,1,2
75,Real Bed,1,1
159,Real Bed,1,2
75,Pull-out Sofa,1,1
160,Real Bed,1,2
89.9999999999997,Real Bed,1.5,1
280,Real Bed,2,3
130,Real Bed,1.5,4
85,Real Bed,1,2
130,Real Bed,1,1
58,Real Bed,1,1
100,Real Bed,1,1
95,Real Bed,1,2
50,Real Bed,1.5,1
95,Real Bed,1,1
89.9999999999997,Real Bed,1,1
60,Real Bed,2,1
50,Real Bed,1,1
160,Real Bed,1,2
110,Real Bed,1,1
100,Real Bed,1,1
138,Real Bed,1,2
75,Real Bed,1,1
120,Real Bed,1,1
100,Real Bed,1,1
100,Real Bed,1,1
105,Real Bed,1,1
180,Real Bed,1,2
120,Real Bed,1,1
35,Real Bed,1,1
70,Real Bed,1,2
185,Real Bed,1,1
175,Real Bed,2,2
60,Real Bed,1,1
40,Futon,1,3
78,Real Bed,1,1
250,Real Bed,1,2
200,Real Bed,1,4
68,Airbed,1,1
129,Real Bed,1,1
175,Real Bed,1,2
265,Real Bed,2,3
50,Real Bed,1,1
100,Real Bed,1,1
100,Real Bed,1,2
160,Real Bed,1,2
135,Real Bed,1,2
46,Real Bed,1,1
120,Real Bed,1,1
149,Real Bed,1,1
55,Real Bed,1,1
85,Real Bed,1.5,1
35,Real Bed,1,1
81.9999999999999,Real Bed,1,1
74,Real Bed,1,1
320,Real Bed,1.5,6
135,Real Bed,1,1
85,Real Bed,1,1
100,Real Bed,1,1
138,Real Bed,1,1
101,Real Bed,1,2
120,Real Bed,1,1
92.9999999999999,Real Bed,1,1
50,Real Bed,1,1
493,Real Bed,4,16
149,Real Bed,1,1
70,Real Bed,1,1
225,Real Bed,1,2
100,Real Bed,1,1
45,Real Bed,1,1
115,Real Bed,1,1
230,Real Bed,2.5,1
70,Real Bed,1,1
200,Real Bed,2,3
191,Real Bed,2,3
89.9999999999997,Real Bed,1,1
50,Real Bed,1,1
145,Real Bed,1,1
167,Real Bed,1,2
80,Real Bed,1,1
115,Real Bed,1,1
174,Real Bed,1,4
795,Real Bed,2,4
92,Real Bed,1,1
375.000000000001,Real Bed,3,4
48,Futon,1,1
125,Real Bed,1.5,1
118,Real Bed,1,2
108,Real Bed,1,1
60,Real Bed,1,3
60,Real Bed,1,1
98,Real Bed,1,1
200,Real Bed,1.5,1
154,Real Bed,2,2
59,Real Bed,1,1
70,Real Bed,1,1
47,Real Bed,1,1
40,Real Bed,1,2
100,Real Bed,1,1
175,Real Bed,1,2
78,Real Bed,1,2
200,Real Bed,2,2
54,Real Bed,1,1
105,Real Bed,1,1
89.9999999999997,Real Bed,1,1
74,Real Bed,1,1
250,Real Bed,2.5,2
775.000000000001,Real Bed,4,9
100,Real Bed,1,1
118,Real Bed,1,1
85,Real Bed,1,1
60,Real Bed,1,1
65,Real Bed,1,1
62,Real Bed,2,3
145,Real Bed,1,1
275.000000000001,Real Bed,1,3
73,Real Bed,1,1
80,Real Bed,1,1
89,Real Bed,1,1
75,Real Bed,1,1
75,Real Bed,1,1
145,Real Bed,1,1
125,Real Bed,1,1
139,Real Bed,1,1
131,Real Bed,1,1
135,Real Bed,1,3
100,Real Bed,1,1
75,Real Bed,1,2
237.999999999999,Real Bed,2,2
85,Real Bed,1,1
92,Real Bed,1,2
80,Real Bed,1,3
38,Real Bed,1,1
110,Real Bed,1,1
355,Real Bed,1,3
195,Real Bed,1,2
82.9999999999999,Real Bed,1,1
98,Real Bed,1,1
80,Real Bed,1,1
95,Real Bed,1,1
285.000000000001,Real Bed,2,3
80,Real Bed,1,2
65,Futon,1,1
74,Real Bed,1,1
100,Real Bed,1,2
69,Real Bed,1,1
88,Real Bed,1,2
50,Real Bed,1,1
143,Real Bed,2,2
199,Real Bed,1.5,2
165,Real Bed,1,3
205,Real Bed,2,4
50,Real Bed,1,1
145,Real Bed,1,1
50,Couch,1,1
145,Real Bed,1,1
131,Real Bed,1,1
49,Real Bed,1,1
550,Real Bed,3,5
299,Real Bed,2.5,3
219,Real Bed,1,2
89,Real Bed,1,1
60,Real Bed,1,1
65,Real Bed,1,1
120,Real Bed,1,1
65,Real Bed,1,1
49,Real Bed,1,1
75,Real Bed,1,1
250,Real Bed,1.5,1
225,Real Bed,1,2
89.9999999999997,Real Bed,1,1
55,Real Bed,1,1
133,Real Bed,1,3
46,Real Bed,1,1
147,Real Bed,1,1
20,Real Bed,2,1
125,Real Bed,1,2
100,Real Bed,1,1
120,Real Bed,1,1
45,Real Bed,1,1
1000,Real Bed,5,5
95,Real Bed,1,1
300,Real Bed,2.5,2
105,Real Bed,1,2
74,Real Bed,3.5,1
70,Real Bed,1,1
215,Real Bed,1.5,2
73,Real Bed,1,2
125,Real Bed,1,1
78,Real Bed,1,1
130,Real Bed,1,1
165,Real Bed,1.5,3
199,Real Bed,2.5,4
95,Real Bed,1,2
80,Real Bed,1,1
95,Real Bed,1,1
100,Real Bed,1,1
99,Real Bed,3.5,1
125,Real Bed,1,2
149,Real Bed,1,3
150,Real Bed,1,1
89,Real Bed,1,1
74,Real Bed,1,1
85,Real Bed,1,1
85,Real Bed,1,2
91,Real Bed,3.5,1
110,Real Bed,1,1
89.9999999999997,Real Bed,1,1
50,Real Bed,1,1
85,Real Bed,1.5,1
65,Real Bed,1,1
89,Real Bed,1,1
40,Real Bed,1,1
100,Real Bed,1,1
100,Real Bed,1,1
60,Real Bed,1,1
95,Real Bed,1,1
165,Real Bed,1,1
250,Real Bed,2,2
50,Real Bed,1,1
65,Real Bed,1,3
175,Real Bed,2,2
100,Real Bed,1,1
50,Real Bed,1,1
92.9999999999999,Real Bed,1,3
100,Real Bed,1,2
60,Real Bed,1,1
153,Real Bed,2,3
89,Real Bed,1,2
130,Real Bed,1,1
89.9999999999997,Real Bed,1,1
60,Real Bed,1,1
100,Real Bed,1,2
45,Real Bed,1.5,1
309.000000000001,Real Bed,2.5,6
89,Real Bed,1,2
165,Real Bed,2,1
75,Real Bed,1,1
105,Real Bed,1,1
55,Real Bed,0.5,1
79,Real Bed,1,1
99,Real Bed,1,1
89.9999999999997,Real Bed,1.5,2
92.9999999999999,Real Bed,1,1
145,Real Bed,1,2
479,Real Bed,2.5,6
122,Real Bed,1,2
80,Real Bed,1,1
695.000000000002,Real Bed,5.5,7
160,Real Bed,1,2
70,Real Bed,1,1
100,Real Bed,0.5,1
95,Real Bed,1,1
100,Real Bed,1,1
69,Real Bed,1,1
59,Real Bed,1,1
179,Real Bed,1,3
100,Real Bed,1,1
100,Real Bed,1,2
147,Real Bed,1,2
55,Real Bed,1,1
150,Real Bed,2,2
81.9999999999999,Real Bed,1,3
155,Real Bed,1,1
115,Real Bed,1,1
150,Real Bed,1,1
60,Real Bed,1,1
125,Real Bed,1.5,2
95,Real Bed,1,2
110,Real Bed,1,1
115,Real Bed,1,1
130,Real Bed,1,1
125,Real Bed,1,2
275.000000000001,Real Bed,1,1
100,Real Bed,1,1
185,Real Bed,NA,1
600,Real Bed,3,3
99,Real Bed,1,1
120,Real Bed,1,1
199,Real Bed,1,3
62,Real Bed,1,1
89,Real Bed,1,1
75,Futon,1,1
99,Real Bed,1,2
78,Real Bed,1,2
155,Real Bed,1,1
60,Real Bed,1,1
125,Real Bed,1,1
80,Real Bed,1,1
75,Real Bed,1,1
375.000000000001,Real Bed,2,2
125,Real Bed,1,2
100,Real Bed,1,1
275.000000000001,Real Bed,2,2
550,Real Bed,2.5,5
84,Real Bed,1,2
85,Real Bed,1,1
69,Real Bed,2,1
150,Real Bed,1,1
85,Real Bed,1,1
72,Real Bed,1,1
99,Real Bed,1,1
70,Real Bed,1,1
65,Real Bed,1,1
100,Real Bed,1,1
68,Real Bed,1,1
76,Real Bed,2,1
499,Real Bed,3,7
150,Real Bed,1,1
155,Real Bed,1,1
80,Real Bed,1,1
120,Real Bed,1,2
87,Real Bed,1,1
95,Real Bed,1,4
80,Real Bed,1,2
80,Real Bed,1,1
55,Real Bed,2,2
195,Real Bed,1,1
36,Real Bed,1,1
165,Real Bed,1,2
75,Real Bed,1,1
118,Real Bed,1,1
80,Real Bed,1.5,1
155,Real Bed,1,2
135,Real Bed,2,2
65,Real Bed,1,1
129,Real Bed,1,4
159,Real Bed,1,1
200,Real Bed,1,1
75,Real Bed,1,1
75,Real Bed,1,1
75,Real Bed,1,1
85,Real Bed,1,1
300,Real Bed,2,1
150,Real Bed,NA,1
180,Real Bed,2.5,3
127,Real Bed,1,1
140,Real Bed,1,1
85,Real Bed,1,1
85,Real Bed,1,1
250,Real Bed,2,2
105,Real Bed,1,1
295,Real Bed,2,4
96,Real Bed,1,2
249,Real Bed,2,2
60,Real Bed,1,1
89.9999999999997,Real Bed,1.5,3
125,Real Bed,1,1
92.9999999999999,Real Bed,1,3
120,Pull-out Sofa,1,1
64,Real Bed,1,1
225,Real Bed,1.5,2
99,Real Bed,1,1
59,Real Bed,1,1
140,Real Bed,1,1
120,Real Bed,2,2
35,Real Bed,1,1
50,Real Bed,1,1
85,Real Bed,1,1
84,Real Bed,1,1
54,Real Bed,1,1
129,Real Bed,1,2
89,Real Bed,1,1
199,Real Bed,1,2
100,Real Bed,1,1
129,Real Bed,1,2
89,Real Bed,1,2
120,Real Bed,1,1
139,Real Bed,1,1
89.9999999999997,Real Bed,1,1
41,Real Bed,1,2
80,Real Bed,1,1
169,Real Bed,1,2
95,Real Bed,1,1
65,Airbed,2,1
60,Real Bed,1.5,1
134,Real Bed,1,1
70,Real Bed,1,1
60,Real Bed,1,3
175,Real Bed,1,2
300,Real Bed,3,3
220,Real Bed,1,2
40,Real Bed,1,1
77,Real Bed,1,1
81.9999999999999,Real Bed,1,2
99,Real Bed,1,1
52,Real Bed,1,1
129,Real Bed,1,1
89.9999999999997,Real Bed,1,1
60,Real Bed,1,1
98,Real Bed,1,2
119,Real Bed,1,1
140,Real Bed,1,2
175,Real Bed,1,1
99,Real Bed,1,1
89.9999999999997,Real Bed,1,1
55,Real Bed,1,2
85,Real Bed,1,1
48,Real Bed,1,1
99,Real Bed,1,1
910.999999999998,Real Bed,4,4
120,Real Bed,2,2
60,Real Bed,1,1
69,Pull-out Sofa,1,1
60,Real Bed,1,1
49,Real Bed,1,1
800.000000000001,Real Bed,3,3
55,Real Bed,1,2
225,Real Bed,1,3
139,Real Bed,1,1
78,Real Bed,2,1
70,Real Bed,1,1
75,Real Bed,1,2
65,Real Bed,1,1
89,Real Bed,1,1
70,Real Bed,1,1
69,Real Bed,1,1
58,Real Bed,1,1
85,Real Bed,1,1
95,Real Bed,1,1
160,Real Bed,2,2
65,Airbed,1,1
55,Real Bed,1,1
129,Real Bed,3.5,1
89,Real Bed,1,1
85,Real Bed,1,1
100,Real Bed,1,2
395,Real Bed,1.5,4
20,Real Bed,2.5,2
600,Real Bed,3.5,3
15,Real Bed,1,1
89.9999999999997,Real Bed,1,2
115,Real Bed,1,1
105,Real Bed,2,3
95,Real Bed,1,1
85,Pull-out Sofa,1.5,1
180,Real Bed,1.5,2
49,Real Bed,1,1
150,Real Bed,1,1
55,Real Bed,1,1
124,Real Bed,1,2
240,Real Bed,1.5,4
85,Real Bed,1,1
60,Real Bed,1,1
115,Real Bed,1,1
80,Real Bed,0.5,1
260,Real Bed,1,2
74,Real Bed,1,2
450,Real Bed,2,4
129,Real Bed,1,4
47,Real Bed,1,1
85,Real Bed,1,2
135,Real Bed,1,1
100,Real Bed,1,3
50,Real Bed,2,1
55,Real Bed,1,2
99,Real Bed,1,2
40,Real Bed,1,1
120,Real Bed,1,1
89,Real Bed,1,1
150,Real Bed,2,4
195,Real Bed,1,1
255,Real Bed,1,2
800.000000000001,Real Bed,4.5,4
150,Real Bed,1,1
75,Real Bed,1,1
125,Real Bed,1,1
110,Real Bed,2,2
69,Real Bed,1.5,1
129,Real Bed,1,1
75,Real Bed,1,1
200,Real Bed,2,2
110,Real Bed,1,4
69,Airbed,1,1
85,Real Bed,1,1
155,Real Bed,2,2
125,Real Bed,1,1
81.9999999999999,Real Bed,1,1
75,Real Bed,1,1
100,Real Bed,1,1
119,Real Bed,1,1
97,Real Bed,1,1
84,Real Bed,1.5,1
350,Real Bed,2,2
75,Real Bed,1,1
125,Real Bed,1,1
175,Real Bed,2,3
175,Real Bed,1,2
120,Real Bed,1,1
95,Real Bed,1,1
85.9999999999998,Real Bed,1,2
500,Real Bed,3.5,3
75,Real Bed,1,1
112,Real Bed,1,1
109,Real Bed,1,4
1200,Real Bed,4.5,4
92.9999999999999,Real Bed,1,1
80,Real Bed,1,1
125,Real Bed,1,1
70,Real Bed,1,1
107,Real Bed,1,1
95,Real Bed,1,1
55,Real Bed,1,2
199,Real Bed,2,3
95,Real Bed,1,1
64,Real Bed,1,1
175,Real Bed,1,2
75,Real Bed,1,1
40,Real Bed,1,1
60,Real Bed,1,1
49,Real Bed,2,2
85,Real Bed,1,1
100,Real Bed,1,1
125,Real Bed,1,1
73,Real Bed,3.5,1
65,Couch,1,1
36,Real Bed,2,1
122,Real Bed,1,1
75,Real Bed,1,1
120,Real Bed,1,1
698.999999999999,Real Bed,3,4
199,Real Bed,1,2
56,Real Bed,1,1
35,Real Bed,1,1
55,Real Bed,1,1
270,Real Bed,1,3
94,Real Bed,1,1
55,Real Bed,3.5,1
72,Real Bed,1,1
395,Real Bed,1,1
65,Real Bed,1,1
379,Real Bed,2,6
175,Real Bed,1.5,3
58,Real Bed,1.5,1
73,Real Bed,1,2
69,Real Bed,1,1
50,Real Bed,1,1
120,Real Bed,1.5,2
200,Real Bed,2.5,2
99,Real Bed,1,4
85,Real Bed,1,1
268.999999999999,Real Bed,2,4
184,Real Bed,1,2
240,Real Bed,2,3
89,Real Bed,1,2
240,Real Bed,2,3
235,Real Bed,2,3
168,Real Bed,2,3
140,Real Bed,1,2
135,Real Bed,1,3
389.000000000001,Real Bed,1,1
34,Real Bed,1,1
150,Real Bed,1,2
99,Real Bed,1,2
199,Real Bed,1,1
166,Real Bed,1,2
99,Real Bed,1,1
165,Real Bed,1,2
75,Real Bed,1,1
149,Real Bed,1,2
97,Real Bed,2,1
219,Real Bed,2,5
69,Real Bed,1,1
232,Real Bed,1,1
125,Real Bed,2,3
350,Real Bed,1,1
107,Real Bed,1,2
159,Real Bed,1,2
89.9999999999997,Real Bed,1,2
295,Real Bed,2,5
250,Real Bed,2,2
48,Real Bed,1,1
299,Real Bed,2,4
145,Real Bed,1,1
105,Real Bed,1,2
145,Real Bed,2,3
209,Real Bed,2,5
60,Real Bed,1,1
59,Real Bed,2,1
75,Couch,1,1
115,Real Bed,1,2
147,Real Bed,1,2
179,Real Bed,2,5
169,Real Bed,1,1
70,Real Bed,4,2
120,Futon,1,1
268.999999999999,Real Bed,2,3
220,Real Bed,2,3
95,Real Bed,1,1
65,Real Bed,1,1
59,Real Bed,1,1
125,Real Bed,1,2
139,Real Bed,1,2
79,Real Bed,1,1
85,Real Bed,1,1
179,Real Bed,1,2
150,Real Bed,2,1
139,Real Bed,2,3
56,Real Bed,1,1
55,Real Bed,1,1
75,Real Bed,1,1
199,Real Bed,1,1
69,Real Bed,1,1
130,Real Bed,1,1
319,Real Bed,1,4
120,Real Bed,1,2
101,Real Bed,1,1
37,Real Bed,2,1
125,Real Bed,2,3
110,Real Bed,1,1
60,Real Bed,1,1
169,Real Bed,1,2
95,Real Bed,1,1
200,Real Bed,1,1
135,Real Bed,1,1
40,Real Bed,1,1
102,Real Bed,1,2
98,Real Bed,1,1
95,Real Bed,1,1
80,Real Bed,1,2
135,Real Bed,1,1
299,Real Bed,2,6
225,Real Bed,1,1
139,Real Bed,1,3
99,Real Bed,1,2
209,Real Bed,1,3
115,Real Bed,1,3
109,Real Bed,1,4
114,Real Bed,1,1
70,Real Bed,2,1
220,Real Bed,2,7
35,Real Bed,1,1
50,Real Bed,1,1
100,Real Bed,1,1
119,Real Bed,1,2
79,Real Bed,1,1
107,Real Bed,1,3
150,Real Bed,1,1
85.9999999999998,Real Bed,1,1
100,Real Bed,1,1
145,Real Bed,1,3
70,Real Bed,1,1
85,Real Bed,1,1
140,Real Bed,1,1
47,Real Bed,1,1
32,Real Bed,1,1
165,Real Bed,2,2
89.9999999999997,Real Bed,1,1
225,Real Bed,2,4
99,Real Bed,1,2
85,Real Bed,1,1
99,Real Bed,1,1
99,Real Bed,1,2
242,Real Bed,1,6
65,Real Bed,1,1
65,Real Bed,1,1
102,Real Bed,1,1
150,Real Bed,1,2
85,Real Bed,1,2
100,Real Bed,1,1
88,Pull-out Sofa,1,2
17,Real Bed,1,2
75,Real Bed,1,1
139,Real Bed,1,2
30,Couch,1,1
327,Real Bed,2,5
104,Real Bed,1,1
99,Real Bed,1,3
84,Real Bed,1,2
99,Real Bed,1,2
115,Real Bed,1,1
37,Real Bed,1,1
120,Real Bed,1,2
79,Real Bed,1,1
75,Real Bed,1,1
50,Real Bed,1,1
82.9999999999999,Real Bed,1,1
268.999999999999,Real Bed,2,3
175,Real Bed,1,1
75,Futon,1,1
38,Real Bed,1,1
69,Real Bed,1,1
95,Real Bed,1,2
299,Real Bed,2,4
179,Real Bed,2,5
119,Real Bed,1,2
99,Real Bed,1,1
139,Real Bed,1,1
65,Real Bed,1,1
130,Real Bed,1,1
75,Real Bed,1,1
85,Real Bed,1,1
175,Real Bed,2,2
119,Real Bed,1,2
79,Real Bed,1,1
199,Real Bed,2,2
69,Real Bed,1,1
220,Real Bed,2,2
99,Real Bed,1,4
135,Real Bed,1,2
125,Real Bed,1,1
244,Real Bed,2,3
179,Real Bed,1,2
45,Real Bed,1,1
89.9999999999997,Real Bed,1,1
37,Real Bed,1,1
198,Real Bed,1,1
85,Real Bed,1,1
55,Real Bed,1,1
99,Real Bed,1,1
255,Real Bed,2,3
75,Real Bed,2,1
118,Real Bed,1,3
150,Real Bed,1,1
115,Real Bed,1,1
300,Real Bed,1,1
80,Real Bed,1,1
135,Real Bed,1.5,1
137,Real Bed,1,2
69,Real Bed,1,1
129,Real Bed,1,3
149,Real Bed,2,3
95,Real Bed,1,1
215,Real Bed,3,3
80,Real Bed,1,1
105,Real Bed,1,1
45,Real Bed,1,1
199,Real Bed,2,3
199,Real Bed,2,2
196,Real Bed,2,6
89.9999999999997,Real Bed,1,1
209,Real Bed,2,2
120,Real Bed,1,1
169,Real Bed,2,2
118,Real Bed,1,2
79,Real Bed,1,1
150,Real Bed,1,3
174,Real Bed,1,3
130,Real Bed,1,2
119,Real Bed,1,2
118,Real Bed,1,3
30,Real Bed,1,2
280,Real Bed,2,10
695.000000000002,Real Bed,2,3
87,Real Bed,1,1
130,Real Bed,1,1
120,Real Bed,1,2
78,Real Bed,1,1
325,Real Bed,1,4
175,Real Bed,1,3
50,Real Bed,1,1
259,Real Bed,2,4
48,Real Bed,1,2
115,Real Bed,1,2
100,Real Bed,1,1
85,Real Bed,1,1
92.9999999999999,Real Bed,1,1
129,Real Bed,1,4
140,Real Bed,1,4
99,Real Bed,1,2
226,Real Bed,2,5
179,Real Bed,1,1
196,Real Bed,1,3
100,Real Bed,1,4
169,Real Bed,2,4
203,Real Bed,2,2
1500,Real Bed,4,1
160,Real Bed,1.5,2
80,Real Bed,1,1
299,Real Bed,2,3
125,Real Bed,1,2
71.0000000000001,Real Bed,2,2
95,Real Bed,1,1
85,Real Bed,1,1
99,Real Bed,1.5,1
94,Real Bed,1,2
70,Real Bed,1,1
109,Real Bed,1,2
205,Real Bed,1,2
398.999999999999,Real Bed,2,3
35,Pull-out Sofa,0.5,1
200,Real Bed,1,2
140,Real Bed,1,2
70,Couch,1,1
280,Real Bed,2,2
85,Real Bed,1,1
125,Real Bed,2,1
125,Real Bed,1,1
129,Real Bed,1,3
59,Real Bed,1,1
140,Real Bed,1,1
135,Real Bed,1,3
98,Real Bed,1,1
44,Real Bed,2,1
100,Real Bed,1,1
129,Real Bed,1,1
330.000000000001,Real Bed,1,4
189,Real Bed,2,5
165,Real Bed,2,2
299,Real Bed,1,6
98,Real Bed,1,1
58,Real Bed,1,1
169,Real Bed,2,2
89,Real Bed,1,1
75,Real Bed,1,1
99,Real Bed,1,3
149,Real Bed,1,2
75,Real Bed,1,1
199,Real Bed,1,3
110,Real Bed,1,1
129,Real Bed,1,1
149,Real Bed,2,1
125,Real Bed,1,2
55,Real Bed,1,1
115,Real Bed,1,3
145,Real Bed,1,2
70,Real Bed,1,1
88,Real Bed,1,1
60,Real Bed,1,1
89,Real Bed,1,2
75,Real Bed,1,1
120,Real Bed,2,1
249,Real Bed,2,3
169,Real Bed,2,2
98,Real Bed,1,2
