order_id,customer_id,purchased_at,purchase_month,purchase_day_of_week,customer_state,customer_city,customer_zip_prefix,item_count,distinct_product_count,distinct_seller_count,distinct_category_count,item_value_brl,freight_value_brl,payment_record_count,payment_type_count,maximum_installments,payment_value_brl,review_record_count,mean_review_score,delivery_days,days_late_vs_estimate,delivered_late
ord_5ccdfcde356e535c03012083,cus_0e7953dc13297a534b337b4e,2017-03-20 08:32:54,3,1,RJ,cabo frio,28925,1,1,1,1,50.00,14.52,1,1,1,64.52,1,5.0,9,-12,false
ord_3c814c777f8e2f0aa433a74a,cus_ad104eea8db38eb6acf9cc26,2017-09-22 15:48:29,9,5,SP,ribeirao preto,14065,1,1,1,1,158.00,17.82,1,1,7,175.82,1,5.0,12,-14,false
ord_c35ffb60b80843129b197320,cus_1ef0a566d5aa6f484139f43e,2017-09-11 16:02:18,9,1,SP,sao paulo,02519,1,1,1,1,35.00,8.72,1,1,1,43.72,1,5.0,2,-8,false
ord_9dd5971f178145242cf7cd67,cus_de37f0dccf931c06ffebd666,2017-12-09 07:28:36,12,6,RJ,rio de janeiro,23070,1,1,1,1,599.90,13.61,1,1,8,613.51,1,5.0,4,-15,false
ord_476bc001c618096a2c22081d,cus_61bb6a21bafe29668cedb184,2017-02-13 23:26:51,2,1,SP,taboao da serra,06764,1,1,1,1,129.96,21.22,1,1,8,151.18,1,1.0,11,-20,false
ord_785ca738c7fa6d2b3f30241b,cus_fb19e19eada1322bcf5d1271,2017-10-26 14:44:07,10,4,SP,sao bernardo do campo,09895,1,1,1,1,62.70,16.07,1,1,4,78.77,1,4.0,8,-11,false
ord_6cfe42a15e64c0901737790a,cus_82018ba2d6ae855361cbe94e,2017-05-01 20:29:52,5,1,SP,sao paulo,08450,1,1,1,1,89.90,11.24,1,1,2,101.14,1,4.0,15,-8,false
ord_d83da2a7733aa7755c85a747,cus_b55c136e6b7acdf8ae6c48b9,2017-11-24 21:55:28,11,5,SP,sao paulo,05508,1,1,1,1,24.99,7.78,1,1,1,32.77,1,3.0,4,-10,false
ord_f949230f56541925a0e0e82a,cus_802977e45322a1ec15689de0,2017-12-07 13:29:45,12,4,MG,belo horizonte,30421,4,2,1,1,53.10,56.40,1,1,1,109.50,1,1.0,12,-14,false
ord_50ec281dc2d314f9746107f3,cus_2211df0869c188249c673137,2017-10-22 11:49:52,10,0,SP,votorantim,18116,1,1,1,1,454.00,11.99,1,1,3,465.99,1,5.0,12,-5,false
ord_d336384318d39b063bf57301,cus_707c7e73b61d3b06fe99f3b8,2017-11-20 11:46:39,11,1,MG,belo horizonte,30520,1,1,1,1,199.90,15.15,1,1,4,215.05,1,5.0,9,-12,false
ord_bac2e2fb399861a1d71ca7a9,cus_297084236b6412296dbc5337,2017-06-07 23:32:10,6,3,SP,presidente prudente,19028,1,1,1,1,99.70,15.45,1,1,2,115.15,1,3.0,20,-3,false
ord_567b9df43c1af6832913d273,cus_871d5e133994f40cb49f695e,2017-10-14 09:11:45,10,6,SP,mogi das cruzes,08840,1,1,1,1,95.00,9.48,1,1,2,104.48,1,5.0,6,-10,false
ord_965e8aed232917cf2e6617e4,cus_caec568e1a4ef90a3bb24d16,2017-12-28 20:35:29,12,4,SP,sumare,13181,1,1,1,1,79.00,13.57,1,1,2,92.57,1,5.0,8,-18,false
ord_1f612fddd33ff4e7ebb20a32,cus_c5fa62f186944651a0ad0f3d,2017-10-16 14:12:01,10,1,RJ,areal,25845,1,1,1,1,12.90,15.10,1,1,1,28.00,1,5.0,9,-13,false
ord_ec9a3f48a57fab17aba730ef,cus_727ed3f3efc54aa92e096c1e,2017-11-24 18:41:11,11,5,SP,suzano,08615,1,1,1,1,82.00,7.83,1,1,5,89.83,2,4.0,5,-9,false
ord_8ea1d9919077639aec14ce87,cus_f7935c345bd075c18f17a46d,2017-05-04 10:32:13,5,4,SP,sao joao da boa vista,13873,1,1,1,1,73.99,11.13,1,1,3,85.12,1,4.0,19,-2,false
ord_81eaccd4040084cb76eb1e56,cus_6abf55c0e9d29fb0283c9011,2017-11-25 08:05:08,11,6,SP,embu das artes,06845,1,1,1,1,494.99,14.67,1,1,10,509.66,1,3.0,13,-3,false
ord_b3106f1e6ec669de39d13cab,cus_a301656b1eac43164b51d76a,2017-10-20 18:33:27,10,5,SP,diadema,09912,1,1,1,1,59.90,13.44,1,1,1,73.34,1,4.0,10,-9,false
ord_2790e8254bd93196c1b56183,cus_5b10dd281b8016d0937306dc,2017-03-24 09:12:05,3,5,SP,sao paulo,01254,1,1,1,1,139.99,9.97,1,1,8,149.96,1,5.0,10,-9,false
ord_1d68f2cd03bfa51e43ebc884,cus_bdf35bc74ab475066ea35483,2017-03-09 01:36:39,3,4,SP,dumont,14120,1,1,1,1,69.90,15.70,1,1,1,85.60,1,4.0,5,-23,false
ord_4af3f972299dbe690c00f5be,cus_e4f99b224ea2c2a43f50e1a5,2017-09-15 15:19:25,9,5,SP,sao paulo,02712,1,1,1,1,30.90,9.27,2,2,1,40.17,1,5.0,4,-8,false
ord_232b2bb0a11c85a8135a6c59,cus_d97926b4bc94ad4a55db227f,2017-07-18 13:54:26,7,2,SP,tatui,18276,1,1,1,1,239.90,13.18,1,1,10,253.08,1,5.0,3,-17,false
ord_e4c0fa2b70dd7d8249661d18,cus_e4e80db1c641d14f91e00ddd,2017-08-05 10:22:58,8,6,SP,araras,13601,1,1,1,1,59.90,13.44,1,1,2,73.34,1,5.0,17,-10,false
ord_edbf51dba3667bf268097be3,cus_b4ca857594e8557f0320d220,2017-06-06 16:24:51,6,2,MG,belo horizonte,31270,2,2,2,1,44.49,28.47,1,1,1,72.96,,,13,-10,false
ord_88d04e9fcdc430ec03f69086,cus_d853ab45c10b59e0596cbd5d,2017-03-19 17:06:25,3,0,RJ,rio de janeiro,22060,1,1,1,1,169.96,34.56,1,1,4,204.52,1,2.0,12,-25,false
ord_5386f706fddb1452e76ca1ac,cus_58f9bb3931237c74b585f4f4,2017-08-01 16:11:38,8,2,SP,santos,11081,1,1,1,1,49.99,12.48,2,2,1,62.47,1,3.0,11,-11,false
ord_2c9197fed1dea57a023df4a6,cus_008b362b2ddb8e3c284a9d03,2017-04-14 20:31:38,4,5,SP,diadema,09990,1,1,1,1,349.00,16.61,1,1,7,365.61,1,3.0,24,-2,false
ord_6cf8222fc59826f2834f0ea9,cus_38d66a3ee3f3c6fdec063329,2017-12-27 17:05:32,12,3,SP,araras,13604,2,1,1,1,39.80,24.96,1,1,1,64.76,1,1.0,7,-26,false
ord_c12021e9fb2dd9b62171cb4c,cus_7e3d367c45316700949501e9,2017-10-03 11:27:20,10,2,RJ,duque de caxias,25212,2,1,1,1,96.00,33.20,1,1,8,129.20,1,1.0,5,-19,false
ord_bfba5eadc6c62c5d80f15171,cus_aee11a61a70855d4f6803781,2017-05-08 14:57:58,5,1,MG,tres marias,39205,1,1,1,1,19.99,15.10,1,1,2,35.09,1,3.0,10,-13,false
ord_50f703e3c894da0e75fdf405,cus_85293e934c31a576c8e5268f,2017-11-24 00:24:32,11,5,SP,sao paulo,03950,1,1,1,1,277.00,19.19,1,1,1,296.19,1,4.0,8,-13,false
ord_8a1be411f3647b09987e989d,cus_c8249190869d32f843326ff4,2017-08-31 17:47:19,8,4,RJ,mesquita,26582,2,1,1,1,149.80,35.54,1,1,3,185.34,1,5.0,11,-21,false
ord_e79409f4dc00313b5e6d22d0,cus_5d7e21e854ed38b4b3643946,2017-06-14 11:59:10,6,3,RJ,mage,25933,1,1,1,1,56.90,17.65,1,1,3,74.55,1,5.0,9,-14,false
ord_beba9580c75647f67b4a14d9,cus_e0c5e756355b7071f5a369f3,2017-11-16 16:19:50,11,4,SP,sao jose dos campos,12215,1,1,1,1,61.90,9.34,1,1,2,71.24,1,5.0,4,-9,false
ord_d5bde7196cde671a77a538d5,cus_f79ac818ffcc3eb913a44a7a,2017-06-12 11:00:02,6,1,MG,uberlandia,38400,1,1,1,1,59.80,15.17,1,1,1,74.97,1,3.0,15,-8,false
ord_e9870def32b19d2e744bb6ac,cus_46ea2257f9551223a6676e26,2017-04-21 19:21:21,4,5,SP,sao paulo,08290,1,1,1,1,189.90,18.17,1,1,4,208.07,1,4.0,12,-14,false
ord_0dd6588a3cf886ac3164e4cf,cus_6ea660df4409542f2911eebf,2017-05-05 10:40:36,5,5,RJ,tres rios,25815,1,1,1,1,37.90,14.52,1,1,5,52.42,1,5.0,11,-14,false
ord_4140c8bf717d2d704517daa4,cus_912189f92bbdeb7efb92b3da,2017-06-07 23:36:26,6,3,SP,jacarei,12323,1,1,1,1,102.00,15.46,1,1,4,117.46,1,1.0,12,-11,false
ord_1225c8452650547a665efbc7,cus_8103197b33e26d9ba209cab4,2017-12-29 16:26:10,12,5,SP,valinhos,13278,1,1,1,1,49.00,8.27,1,1,1,57.27,1,5.0,21,1,true
ord_a8b2ce775e01012e69c8127b,cus_19ff6e57c693527a794579fb,2017-09-25 21:06:25,9,1,SP,campinas,13087,1,1,1,1,29.90,15.10,1,1,1,45.00,1,5.0,9,-23,false
ord_f3fa045cd976f2127909dc44,cus_c58792efdeb069e6e89a2f93,2017-03-27 19:27:00,3,1,RJ,nova iguacu,26255,1,1,1,1,59.60,16.12,1,1,1,75.72,1,5.0,10,-22,false
ord_225d8307adab925918ecb59f,cus_05a23f1255eb75ea20dea18d,2017-08-31 13:13:28,8,4,SP,barretos,14780,1,1,1,1,104.90,16.36,1,1,1,121.26,1,5.0,8,-12,false
ord_8ec531ac45186e2d20690656,cus_ab92178c0d411b9f13adf20c,2017-11-02 21:14:31,11,4,SP,sao roque,18133,1,1,1,1,89.99,9.44,1,1,8,99.43,1,5.0,8,-12,false
ord_9c9be4cf2b81b04368eecbbd,cus_211b06bf08067e42bcd3b92b,2017-11-29 16:39:11,11,3,SP,itu,13310,1,1,1,1,67.50,7.78,1,1,2,75.28,1,5.0,3,-11,false
ord_c923b5e635820ee9712b3fab,cus_efe5007f6f853159f4ebdcbf,2017-11-19 21:41:47,11,0,SP,santa barbara d'oeste,13456,1,1,1,1,19.90,14.10,1,1,1,34.00,1,5.0,8,-14,false
ord_2e63c86d702793c100160f9c,cus_18d864885657a44c20320371,2017-07-01 05:14:05,7,6,SP,sao paulo,03017,2,1,1,1,79.80,17.44,1,1,1,97.24,1,4.0,5,-8,false
ord_3200411d443f1a637c87d7a6,cus_c3ac92ff599d974b57e2fb92,2017-05-15 14:45:10,5,1,RJ,rio de janeiro,22221,1,1,1,1,89.15,15.38,1,1,1,104.53,1,5.0,8,-14,false
ord_3876d396497900bf51795412,cus_2e26a6020338d6806e36bba0,2017-12-07 18:36:52,12,4,SP,sao bernardo do campo,09691,1,1,1,1,29.90,11.85,1,1,1,41.75,1,5.0,8,-18,false
ord_82705488fc92f5daa239ad05,cus_92a7a0e9b8edbe1839441121,2017-07-11 13:52:55,7,2,SP,marilia,17512,1,1,1,1,105.00,23.60,1,1,5,128.60,1,5.0,6,-21,false
ord_971c22338714f62f209c1a7a,cus_ab6700d21c189d2d90c724df,2017-07-22 22:59:33,7,6,MG,uberlandia,38400,1,1,1,1,119.90,18.09,1,1,6,137.99,1,4.0,9,-15,false
ord_a79e1df9996f467ce0b1912a,cus_f4226549005b0de2e805a43a,2017-10-20 14:57:27,10,5,RJ,rio de janeiro,22240,1,1,1,1,1058.00,24.66,1,1,5,1082.66,1,4.0,12,-7,false
ord_f98bcc3a4f8f7298c1945514,cus_2f3e29075fea7548fd62e276,2017-03-20 10:44:52,3,1,SP,monte alto,15910,1,1,1,1,116.00,11.42,1,1,1,127.42,1,5.0,7,-10,false
ord_b63e441a85b63888dcf7491b,cus_06523da8290846d1b35927fb,2017-09-27 09:52:55,9,3,SP,sao paulo,03168,5,1,1,0,264.95,63.55,1,1,1,328.50,1,5.0,12,-10,false
ord_7902bda2907a2995a032ab84,cus_e9075e6e0fab818e8b4261ad,2017-05-21 08:02:01,5,0,MG,ipatinga,35162,1,1,1,1,59.90,17.67,1,1,2,77.57,1,1.0,9,-14,false
ord_3b3dc5df1ffc77bf9092a28a,cus_60b24a7af086e630dad748e9,2017-12-28 04:31:58,12,4,RJ,sao goncalo,24431,1,1,1,1,14.90,14.10,1,1,1,29.00,1,1.0,26,-7,false
ord_28f86587fa2252341d2c16c9,cus_6f3444175a5ccaeb8159b1d3,2017-10-15 17:12:19,10,0,SP,franco da rocha,07847,1,1,1,1,388.50,27.47,1,1,2,415.97,1,5.0,8,-9,false
ord_05764a2c153fe28139867223,cus_75312e10cee87123c346ada1,2017-11-24 20:40:45,11,5,MG,fruta de leite,39558,1,1,1,1,129.90,18.16,2,2,1,148.06,1,4.0,17,-9,false
ord_cea4a5dd15ab454fbc01713c,cus_1c302c979ffd6b0beb147cd1,2017-12-29 20:50:35,12,5,SP,sao paulo,03547,1,1,1,1,89.90,16.35,1,1,1,106.25,1,5.0,7,-13,false
ord_e58302e79d8b91e907f734af,cus_87cd6258926df3078bd3c942,2017-11-08 22:50:01,11,3,SP,sao paulo,01421,1,1,1,1,129.90,9.10,1,1,2,139.00,1,5.0,8,-6,false
ord_03f21fb46c61ba17debd8a71,cus_e6bce8e4fd9cdfe8576628be,2017-10-07 10:45:02,10,6,SP,pedrinhas paulista,19865,1,1,1,1,39.90,15.10,1,1,1,55.00,1,5.0,12,-21,false
ord_18f4e4d1f11b181ee3100b50,cus_cdb00823fbeb89e69ac4ab92,2017-12-08 22:29:00,12,5,RJ,silva jardim,28820,1,1,1,1,89.99,45.09,1,1,1,135.08,1,5.0,14,-19,false
ord_042bde00e634cacc44b1a1a4,cus_d6cb4c1ff0a707e437a0ed97,2017-06-05 15:09:50,6,1,SP,itatiba,13250,2,1,1,1,31.98,15.56,1,1,4,47.54,1,5.0,8,-13,false
ord_ed6924ab707bd1b4f3df6fcf,cus_fba9371612eb44367c48ca1e,2017-03-28 18:47:33,3,2,MG,belo horizonte,31970,1,1,1,1,59.99,15.63,1,1,1,75.62,1,4.0,6,-16,false
ord_6b51cc5b4bb1dbb957bb1bd0,cus_90e0f5126e37201a017ca58d,2017-12-19 23:47:20,12,2,RJ,rio de janeiro,23058,1,1,1,1,219.90,18.79,1,1,2,238.69,1,5.0,24,-5,false
ord_d4bd23496324932c42b8b936,cus_9575cf6f4ef0e8ca67e7924f,2017-11-24 16:49:53,11,5,SP,marilia,17522,1,1,1,1,50.70,13.37,1,1,2,64.07,1,1.0,33,13,true
ord_a3a8690a008e88cc4bda1252,cus_efe578c207a0f57862e9749f,2017-06-13 22:28:55,6,2,RJ,sao joao de meriti,25550,1,1,1,1,269.00,16.64,1,1,10,285.64,1,5.0,8,-15,false
ord_0f92df27c2711881e6823ebb,cus_0eb034623ca8064c0531ddb1,2017-07-18 13:47:58,7,2,SP,catanduva,15808,2,1,1,1,70.00,23.70,1,1,1,93.70,1,1.0,7,-13,false
ord_471de53dd46e477f1163a016,cus_90cd3d5a2a6377a2f01b8487,2017-04-01 20:56:17,4,6,RJ,rio de janeiro,21550,2,1,1,1,27.80,29.04,1,1,1,56.84,1,1.0,10,-30,false
ord_db396351ff1673eb4066f71a,cus_25da0dcde59b6a779dc76306,2017-06-20 19:31:28,6,2,SP,santo andre,09041,5,1,1,1,99.50,38.90,1,1,1,138.40,1,5.0,3,-17,false
ord_db59042aae582b44df7f477b,cus_c83f5be5162acda7770dd3ed,2017-11-24 15:42:42,11,5,MG,ouro preto,35400,2,1,1,1,139.98,32.62,1,1,3,172.60,1,5.0,14,-12,false
ord_6b9f7bb55f5d68a77328a734,cus_9f424b6e72cdc4b2f6899e6d,2017-03-24 13:56:45,3,5,SP,sao caetano do sul,09571,1,1,1,1,120.99,11.46,1,1,10,132.45,1,5.0,6,-13,false
ord_03a5a50d9216f4118b39f730,cus_f6fb7064d69457744a90fe9f,2017-10-02 13:56:53,10,1,SP,olimpia,15400,1,1,1,1,99.00,38.53,1,1,1,137.53,1,1.0,11,-18,false
ord_b589db66f5f01e38485594e2,cus_7179c42d7d7082fd4d39a855,2017-08-08 17:35:09,8,2,RJ,guapimirim,25940,1,1,1,1,169.90,19.43,1,1,1,189.33,1,5.0,16,-12,false
ord_78dabf8b614cff60412ed0ce,cus_c4fa7619288a0caf93b7d5d3,2017-08-14 20:02:20,8,1,SP,sao paulo,04854,1,1,1,1,49.90,7.78,1,1,1,57.68,1,5.0,4,-19,false
ord_b626de26836c276a3e18db69,cus_b9c844ed19e260b3739e34e1,2017-11-10 09:57:50,11,5,RJ,rio de janeiro,22010,1,1,1,1,69.99,15.24,1,1,1,85.23,1,1.0,15,-6,false
ord_bd967238c22876db497e8b17,cus_511bdb56fa538d1f7e36df22,2017-07-21 12:52:35,7,5,SP,aruja,07417,1,1,1,1,139.90,12.48,1,1,10,152.38,1,5.0,6,-15,false
ord_1fed4f96a3db85037afa5544,cus_102858df9b443d0a685c3677,2017-11-01 15:52:21,11,3,SP,sao simao,14200,1,1,1,1,199.00,18.64,1,1,10,217.64,1,5.0,13,-27,false
ord_0ba077af0155b41c7c7bbd1d,cus_ac4f1b6885b35480d4e7bda0,2017-09-08 01:21:52,9,5,SP,sao paulo,05842,1,1,1,1,44.90,7.78,1,1,1,52.68,1,5.0,1,-11,false
ord_653faac79eea39f582c91809,cus_d1847e1bd5d25b399d73ca41,2017-02-18 22:14:54,2,6,SP,sao joao da boa vista,13874,1,1,1,0,97.99,17.43,1,1,5,115.42,1,5.0,12,-19,false
ord_4e5010fcf24815e3d2f680de,cus_dcc7c8f8b9c8d2bc667477c5,2017-05-02 04:34:18,5,2,SP,sao jose dos campos,12241,1,1,1,1,109.90,15.88,1,1,1,125.78,1,1.0,10,-11,false
ord_c0661dd37e61a61f1657a155,cus_1dea4480e282acab7e3d0d0f,2017-08-30 15:25:39,8,3,SP,sao paulo,02315,1,1,1,1,98.00,13.03,1,1,3,111.03,1,5.0,2,-17,false
ord_e0b64ba90197b938f9cc52f6,cus_17f4fb56ffcc57ab10529048,2017-11-01 11:39:19,11,3,MG,caete,34800,1,1,1,1,50.00,16.60,1,1,6,66.60,1,5.0,24,-3,false
ord_32e708ef90194b7d5fc21b08,cus_ecaa81ce3c96248f9d35a462,2017-12-05 19:04:22,12,2,MG,ipatinga,35164,1,1,1,1,39.00,17.92,1,1,5,56.92,1,1.0,6,-25,false
ord_79597232046358f5c4a2f005,cus_858f1e90f6932d1bb5bfae52,2017-12-15 16:45:36,12,5,SP,santa isabel,07500,1,1,1,1,325.00,10.47,1,1,5,335.47,1,5.0,5,-16,false
ord_966c0a41a62bfa7675db2793,cus_73affc30469f430abd792ebb,2017-12-04 01:27:58,12,1,RJ,rio de janeiro,21215,1,1,1,1,169.90,15.95,1,1,10,185.85,1,4.0,23,0,true
ord_181db80bd825e2666dc3066a,cus_6ea13f9869145a0cf6bf9dc8,2017-06-11 17:20:01,6,0,SP,franca,14409,1,1,1,1,286.40,37.51,1,1,8,323.91,1,5.0,8,-14,false
ord_e63906ca7b8c6efab10d95a0,cus_30753981d2a50b0fb4b70eaf,2017-11-25 11:17:19,11,6,RJ,sao joao de meriti,25570,1,1,1,1,82.00,14.32,1,1,6,96.32,1,1.0,38,15,true
ord_1dfb045ed46a03d492d220ba,cus_40aabb494dae11888cdc60d9,2017-11-27 22:24:27,11,1,MG,belo horizonte,31155,1,1,1,1,100.00,13.82,1,1,1,113.82,1,5.0,8,-6,false
ord_99912b89c9ca1b93011be887,cus_15cbdf0f9fec9eac4ce8b853,2017-08-01 11:20:14,8,2,SP,bauru,17066,1,1,1,1,58.99,13.43,1,1,1,72.42,1,5.0,4,-17,false
ord_3244e31b237665908c468242,cus_16f3f0b6e07d96452066bda9,2017-05-10 17:45:05,5,3,SP,barueri,06460,1,1,1,1,259.99,10.01,1,1,3,270.00,1,5.0,2,-6,false
ord_44bf6056b305be212df39eb6,cus_a233dcd0f39f62ec88ca79a1,2017-10-06 09:16:29,10,5,SP,sao paulo,05572,1,1,1,1,29.00,9.27,1,1,1,38.27,1,5.0,8,-10,false
ord_14792c5d78c4c7a5df5392a9,cus_db8444be5ddb4981c2a44d5f,2017-06-25 15:36:06,6,0,SP,sao paulo,03559,1,1,1,1,81.99,13.13,1,1,1,95.12,1,4.0,5,-14,false
ord_37d1894a9d08c18bb8a0e54f,cus_a2ff68999b9a6698f57f56b9,2017-04-20 22:05:13,4,4,SP,taboao da serra,06764,1,1,1,1,129.96,21.22,1,1,1,151.18,1,1.0,20,-13,false
ord_090a33264eba3c3a330d5bd0,cus_c949a1a5825f9845fe3fdb5e,2017-04-06 12:14:15,4,4,SP,sao paulo,04551,1,1,1,1,69.90,11.10,1,1,2,81.00,1,5.0,4,-25,false
ord_2073c4e7adc834cad0a40db1,cus_869a088967fed8719d91348b,2017-11-18 08:05:09,11,6,SP,sao paulo,05853,1,1,1,1,259.99,21.31,1,1,3,281.30,1,4.0,11,-8,false
ord_ef73c435ceb1654422e3118d,cus_05db7f184f8efd2a6ba91f9c,2017-09-04 20:31:08,9,1,RJ,rio de janeiro,23080,2,1,1,1,348.00,37.00,1,1,1,385.00,1,4.0,10,-8,false
ord_a65529221db9f3f3cd5a3f1a,cus_39ac7c9ac29a5a50164f7078,2017-12-17 16:04:26,12,0,SP,carapicuiba,06396,1,1,1,0,122.99,9.06,1,1,1,132.05,1,5.0,4,-15,false
ord_218638efbef5cda0d254fa42,cus_5c896e9eb99bc9539809879f,2017-12-02 14:00:52,12,6,RJ,rio de janeiro,22760,1,1,1,1,99.00,52.70,1,1,3,151.70,1,5.0,10,-21,false
ord_c9d86cf905caeb6eff443ab8,cus_65142a5a6202bf3d507c9748,2017-12-08 14:36:45,12,5,SP,campinas,13056,1,1,1,1,35.97,14.10,1,1,5,50.07,1,5.0,36,10,true
ord_99c06a5946ccb1fe48b4cb09,cus_7b90927f0c00ceb0a7e119f7,2017-03-23 13:56:33,3,4,SP,indaiatuba,13343,1,1,1,1,24.90,11.74,1,1,2,36.64,1,5.0,7,-12,false
ord_8807773ed73a015b330a4fda,cus_23a10ea75ab6ec0ffd6c5a64,2017-12-05 17:20:34,12,2,SP,sao carlos,13562,1,1,1,1,38.25,16.11,1,1,1,54.36,1,5.0,8,-21,false
ord_b6f9f1bb64588409292620f5,cus_8e1cb2dc064e67181f328e60,2017-05-25 15:54:41,5,4,SP,sao paulo,08225,2,2,1,1,73.98,23.70,1,1,8,97.68,1,4.0,25,5,true
ord_d94e8a215ac7507dbd8f1d0c,cus_d9ee43581d648c6d494283f8,2017-07-28 15:54:41,7,5,RJ,rio de janeiro,23042,1,1,1,1,66.90,17.72,1,1,8,84.62,1,5.0,11,-13,false
ord_a90edd83e8bbdeacb4ce10d5,cus_09fedaf4ae910951bfd47e20,2017-03-10 08:49:56,3,5,SP,araras,13600,1,1,1,1,213.26,29.68,2,2,1,242.94,1,5.0,12,-9,false
ord_26ed794246fa8f76cbec41ec,cus_92d8486eeb820d9100a5f36f,2017-12-22 12:13:55,12,5,SP,piracicaba,13415,1,1,1,1,27.93,8.72,1,1,3,36.65,1,5.0,14,-7,false
ord_46e8b492007502ad4115ee92,cus_d8f45358b2fd77890ba07cf6,2017-08-03 00:04:41,8,4,SP,sao paulo,08140,1,1,1,1,109.90,14.52,1,1,4,124.42,1,4.0,6,-23,false
ord_61d607d5c4da89fc4c984340,cus_d81fe9b210a7140fcf2ba65b,2017-08-21 22:39:17,8,1,SP,itaquaquecetuba,08573,1,1,1,1,99.00,37.99,1,1,1,136.99,1,3.0,8,-17,false
ord_895d3c302ea021bf559881e9,cus_78cea816734f7debdb8967d7,2017-10-05 10:44:47,10,4,SP,hortolandia,13184,2,1,1,1,59.98,17.44,1,1,1,77.42,1,5.0,4,-15,false
ord_a4219d3e2892ca68ddf40993,cus_19bb055ee166609e543dec4d,2017-11-30 19:12:57,11,4,MG,itabirito,35450,2,1,1,1,349.80,189.04,1,1,1,538.84,1,5.0,11,-17,false
ord_b4165152c433f1845939773f,cus_9badf1f0aa430e318e636d9b,2017-10-26 22:25:44,10,4,SP,sao paulo,02207,1,1,1,1,40.00,17.60,1,1,4,57.60,1,3.0,8,-18,false
ord_b9f7c37caa32e11314f4de58,cus_97fa1bedf1e6083107599458,2017-08-30 09:30:42,8,3,RJ,rio de janeiro,20540,1,1,1,1,179.90,16.01,1,1,4,195.91,1,5.0,12,-10,false
ord_9b1ae50f31dbef13a3cdfa1b,cus_611beb84d96dfcc38df458e1,2017-10-11 09:23:44,10,3,SP,sorocaba,18055,1,1,1,1,59.90,13.44,1,1,1,73.34,1,5.0,12,-7,false
ord_1a2ad4fcd09f29532f70f982,cus_b425bd0b8b61bf251d9440b6,2017-07-31 11:18:13,7,1,MG,alfenas,37130,1,1,1,1,89.99,15.38,1,1,1,105.37,1,5.0,7,-17,false
ord_5b84fcb8aab3117c813a9bf2,cus_7d18f1e6e51a3dacabc05565,2017-01-21 09:44:46,1,6,SP,guaruja,11444,1,1,1,1,119.99,14.61,1,1,6,134.60,1,4.0,9,-43,false
ord_e76fd8943226e339a39048bc,cus_5e428404f6665e2d9a04ff2a,2017-08-09 12:21:33,8,3,SP,osasco,06266,1,1,1,1,179.90,12.76,1,1,1,192.66,1,5.0,8,-12,false
ord_0d895aaa844f7bc5e84df481,cus_26c541f7d4bd6ccef0d309ad,2017-12-12 15:36:29,12,2,SP,ribeirao preto,14015,2,2,2,2,444.90,34.35,1,1,10,479.25,1,3.0,6,-18,false
ord_3d1cfdfaa4ccc78e22edd88a,cus_8ba5db1957a796743aecf895,2017-11-24 09:15:36,11,5,SP,sao paulo,03153,1,1,1,1,32.99,9.34,1,1,1,42.33,1,5.0,19,2,true
ord_7d96623a0186d3df87bf2ed5,cus_7cc17b8b3e42235264296175,2017-08-14 22:51:13,8,1,MG,jequitinhonha,39960,1,1,1,1,127.90,15.65,1,1,2,143.55,1,4.0,7,-15,false
ord_610624438e87efc96d4c6d8b,cus_f51358242d9b96e2588828a5,2017-09-18 12:58:42,9,1,SP,santos,11065,1,1,1,1,29.90,9.34,1,1,1,39.24,1,5.0,3,-7,false
ord_75e5cfc617112b64dc75ffa5,cus_7e84ddefc1d480e8590eba08,2017-12-22 14:18:43,12,5,SP,sao joaquim da barra,14600,1,1,1,1,39.99,11.85,1,1,1,51.84,1,1.0,12,-15,false
ord_b8ec407b9cce5ba43a4785f5,cus_b27b0d9301473d19c6b4b464,2017-11-29 23:56:24,11,3,RJ,nova iguacu,26011,1,1,1,1,15.30,14.10,1,1,2,29.40,1,1.0,42,15,true
ord_132168783a64c9d0fbc8d359,cus_a9b239933396118ffe78ba78,2017-12-28 20:05:33,12,4,SP,caieiras,07716,1,1,1,1,89.90,11.83,1,1,10,101.73,1,5.0,8,-12,false
ord_1543585052b044a24936974d,cus_fc8d98125b7712e734595c18,2017-06-09 21:19:59,6,5,RJ,sao joao de meriti,25525,1,1,1,1,188.00,16.07,1,1,4,204.07,1,4.0,17,-8,false
ord_5edbbdefb4dfb353a7fbf9fc,cus_ee4279061bdd99a1cbb3f793,2017-09-05 14:31:21,9,2,SP,itaquaquecetuba,08572,1,1,1,1,138.00,17.70,1,1,8,155.70,,,3,-10,false
ord_f1cd543d9e760882ab65f02b,cus_f04f09e0388f08fe23a87787,2017-10-28 14:28:53,10,6,SP,sao paulo,05417,1,1,1,1,87.00,13.63,1,1,4,100.63,1,1.0,6,-14,false
ord_7a63b5f3ae605ee97fdedac4,cus_1336457b8221fa8daf1e15fa,2017-11-25 07:43:20,11,6,RJ,nova iguacu,26013,2,1,1,1,179.98,90.18,1,1,1,270.16,1,5.0,15,-11,false
ord_18d0a394b5b40901a261f95f,cus_006d99447bedb17b83d4b57e,2017-06-23 07:59:39,6,5,RJ,rio de janeiro,22441,1,1,1,1,75.00,15.28,1,1,3,90.28,1,5.0,11,-16,false
